dateStr, participantId,clockwise,correct, rt, sessionNo, blockNo, trialNo, rotation, noise, triggerTime, responseStart, responseEnd
2022_Jan_11_1709, 9999, False, True, 0.2497159999984433, 2, 1, 1, 0, 0, 0, NA, NA
2022_Jan_11_1709, 9999, False, True, 0.2860846000003221, 2, 1, 2, 0, 0, 1.914297200000874, NA, NA
2022_Jan_11_1709, 9999, False, False, 0.17610639999838895, 2, 1, 3, 0, 0, 4.38075580000077, NA, NA
2022_Jan_11_1709, 9999, True, False, 1.3295162999966124, 2, 1, 4, 0, 0, 6.598782099998061, NA, NA
2022_Jan_11_1709, 9999, True, False, 7.719087200002832, 2, 1, 5, 0, 0, 9.580426699998497, NA, NA
2022_Jan_11_1709, 9999, False, True, 0.5422020999976667, 2, 2, 6, 1, 0, 18.979591600000276, NA, NA
2022_Jan_11_1709, 9999, True, False, 2.888634099999763, 2, 2, 7, 1, 0, 21.297096800000872, NA, NA
2022_Jan_11_1709, 9999, True, True, 0.11763549999886891, 2, 2, 8, 1, 0, 26.929516799998964, NA, NA
2022_Jan_11_1709, 9999, False, True, 0.02097969999886118, 2, 2, 9, 1, 0, 29.196892500000104, NA, NA
2022_Jan_11_1709, 9999, True, True, 0.01791330000196467, 2, 2, 10, 1, 0, 31.364338999999745, NA, NA
2022_Jan_11_1709, 9999, False, False, 0.10153839999838965, 2, 3, 11, 7, 6, 33.196856300000945, NA, NA
2022_Jan_11_1709, 9999, True, True, 0.07432559999870136, 2, 3, 12, 7, 6, 34.9465194000004, NA, NA
2022_Jan_11_1709, 9999, True, False, 0.1171823000004224, 2, 3, 13, 7, 6, 36.8306905999998, NA, NA
2022_Jan_11_1709, 9999, True, True, 0.11460319999969215, 2, 3, 14, 7, 6, 38.69644859999971, NA, NA
2022_Jan_11_1709, 9999, True, False, 0.11705109999820706, 2, 3, 15, 7, 6, 40.58032729999832, NA, NA
2022_Jan_11_1709, 9999, True, True, 0.06429649999699905, 2, 4, 16, 1, 0, 42.3968223999982, NA, NA
2022_Jan_11_1709, 9999, False, True, 0.20468379999874742, 2, 4, 17, 1, 0, 44.13005300000077, NA, NA
2022_Jan_11_1709, 9999, False, True, 0.2013753999999608, 2, 4, 18, 1, 0, 46.179832499998156, NA, NA
2022_Jan_11_1709, 9999, True, True, 0.17551339999772608, 2, 4, 19, 1, 0, 48.312794999998005, NA, NA
2022_Jan_11_1709, 9999, False, True, 0.04497230000197305, 2, 4, 20, 1, 0, 50.330468799998926, NA, NA
2022_Jan_11_1709, 9999, True, True, 0.12533869999970193, 2, 5, 21, 7, 6, 52.04586940000081, NA, NA
2022_Jan_11_1709, 9999, False, False, 0.1464391000008618, 2, 5, 22, 7, 6, 53.97960389999935, NA, NA
2022_Jan_11_1709, 9999, True, True, 0.0722222000003967, 2, 5, 23, 7, 6, 55.91275699999824, NA, NA
2022_Jan_11_1709, 9999, False, False, 0.15788439999960246, 2, 5, 24, 7, 6, 57.76273080000101, NA, NA
2022_Jan_11_1709, 9999, False, True, 0.04072420000011334, 2, 5, 25, 7, 6, 59.57998840000073, NA, NA
2022_Jan_11_1709, 9999, True, True, 0.04186590000244905, 2, 6, 26, 0, 0, 61.33020089999991, NA, NA
2022_Jan_11_1709, 9999, False, False, 0.1459738000012294, 2, 6, 27, 0, 0, 63.07940850000159, NA, NA
2022_Jan_11_1709, 9999, True, True, 0.15585049999936018, 2, 6, 28, 0, 0, 65.02998619999926, NA, NA
2022_Jan_11_1709, 9999, False, False, 0.03538670000125421, 2, 6, 29, 0, 0, 66.81245570000101, NA, NA
2022_Jan_11_1709, 9999, True, True, 0.04581369999868912, 2, 6, 30, 0, 0, 68.6459051999991, NA, NA
